,DATE_TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,AC_POWER,DC_POWER
751,2020-05-24 04:30:00,23.78,21.24,0.0,0.0,0.0
752,2020-05-24 04:45:00,23.66,20.76,0.0,0.0,0.0
753,2020-05-24 05:00:00,23.62,20.64,0.0,0.0,0.0
754,2020-05-24 05:15:00,23.49,20.41,0.0,0.0,0.0
755,2020-05-24 05:30:00,23.32,20.19,0.0,0.0,0.0
756,2020-05-24 05:45:00,23.25,20.09,0.0,0.0,0.0
757,2020-05-24 06:00:00,23.15,20.11,0.01,229.54,2377.93
758,2020-05-24 06:15:00,23.36,20.84,0.03,851.2700000000003,8805.84
759,2020-05-24 06:30:00,23.67,22.09,0.05,1586.6,16364.669999999998
760,2020-05-24 06:45:00,24.02,23.69,0.09,2550.6199999999994,26223.15
761,2020-05-24 07:00:00,24.42,25.75,0.15,3803.4,38834.12
762,2020-05-24 07:15:00,24.86,28.0,0.21,5254.49,53582.56000000001
763,2020-05-24 07:30:00,25.39,30.64,0.27,6935.7400000000025,70595.06999999999
764,2020-05-24 07:45:00,25.92,33.56,0.32,8648.37,88050.12999999998
765,2020-05-24 08:00:00,26.23,35.4,0.37,10366.830000000002,105709.02000000002
766,2020-05-24 08:15:00,26.31,35.31,0.36,11275.000000000005,115020.15
767,2020-05-24 08:30:00,26.68,38.64,0.54,15020.84,153380.41999999998
768,2020-05-24 08:45:00,26.76,39.07,0.36,11194.05,114169.48
769,2020-05-24 09:00:00,27.15,40.4,0.57,16240.250000000002,165905.16
770,2020-05-24 09:15:00,27.4,41.32,0.42,14791.350000000004,151049.09
771,2020-05-24 09:30:00,27.86,43.69,0.56,17605.97,179945.37
772,2020-05-24 09:45:00,27.87,42.95,0.52,13575.370000000004,138602.33
773,2020-05-24 10:00:00,28.24,43.06,0.58,15625.319999999998,159661.59999999998
774,2020-05-24 10:15:00,28.49,43.79,0.59,18202.81,186227.08
775,2020-05-24 10:30:00,28.98,47.53,0.72,20087.180000000004,205638.53
776,2020-05-24 10:45:00,29.53,52.17,0.88,25115.5,257417.22000000003
777,2020-05-24 11:00:00,29.89,56.55,0.78,23046.94,236075.23
778,2020-05-24 11:15:00,30.17,54.68,0.87,23987.62,245811.24
779,2020-05-24 11:30:00,30.65,58.19,0.96,24898.63,255182.65
780,2020-05-24 11:45:00,31.09,57.58,0.86,24897.82,255212.87
781,2020-05-24 12:00:00,30.97,58.32,0.97,25558.03,261993.63
782,2020-05-24 12:15:00,31.86,60.33,0.98,26957.63,276448.24
783,2020-05-24 12:30:00,31.86,60.43,0.95,24999.13,256224.96
784,2020-05-24 12:45:00,32.27,61.35,0.94,25867.55,265186.1
785,2020-05-24 13:00:00,32.53,61.74,0.94,26105.69,267671.33
786,2020-05-24 13:15:00,32.85,60.96,0.92,25481.65,261246.01
787,2020-05-24 13:30:00,33.08,61.58,0.79,20462.890000000007,209572.11
788,2020-05-24 13:45:00,33.32,57.53,0.85,25119.14,257489.48
789,2020-05-24 14:00:00,33.68,59.17,0.83,19252.78,196984.39
790,2020-05-24 14:15:00,33.55,58.27,0.83,23340.08,239015.86
791,2020-05-24 14:30:00,33.79,56.12,0.67,17492.49,178910.81999999995
792,2020-05-24 14:45:00,33.42,52.48,0.68,19968.43,204194.32
793,2020-05-24 15:00:00,33.76,52.99,0.68,18834.05,192523.87
794,2020-05-24 15:15:00,33.76,54.01,0.48,12838.770000000002,131077.62000000002
795,2020-05-24 15:30:00,33.28,45.37,0.24,8368.880000000001,85289.76
796,2020-05-24 15:45:00,32.82,40.1,0.21,6605.629999999999,67334.6
797,2020-05-24 16:00:00,32.73,38.61,0.29,9055.89,92390.54000000002
798,2020-05-24 16:15:00,33.25,42.48,0.29,8637.14,88096.66999999998
799,2020-05-24 16:30:00,32.83,40.12,0.24,7539.699999999999,76882.84999999998
800,2020-05-24 16:45:00,32.73,39.12,0.3,8716.770000000002,88822.06999999998
801,2020-05-24 17:00:00,32.86,40.37,0.29,8647.98,88017.51999999997
802,2020-05-24 17:15:00,32.52,38.3,0.2,5678.18,57869.81
803,2020-05-24 17:30:00,31.93,35.02,0.14,3749.590000000001,38298.66
804,2020-05-24 17:45:00,31.37,32.59,0.09,2333.32,24003.410000000003
805,2020-05-24 18:00:00,30.76,30.55,0.05,1303.59,13463.6
806,2020-05-24 18:15:00,30.16,29.09,0.03,793.01,8205.960000000001
807,2020-05-24 18:30:00,29.69,28.06,0.01,318.42,3298.7899999999995
808,2020-05-24 18:45:00,29.19,27.26,0.0,0.0,0.0
809,2020-05-24 19:00:00,28.81,26.65,0.0,0.0,0.0
810,2020-05-24 19:15:00,28.42,26.36,0.0,0.0,0.0
811,2020-05-24 19:30:00,28.04,26.16,0.0,0.0,0.0
812,2020-05-24 19:45:00,27.72,25.95,0.0,0.0,0.0
813,2020-05-24 20:00:00,27.46,26.06,0.0,0.0,0.0
814,2020-05-24 20:15:00,27.12,25.6,0.0,0.0,0.0
815,2020-05-24 20:30:00,26.94,25.48,0.0,0.0,0.0
816,2020-05-24 20:45:00,26.81,25.44,0.0,0.0,0.0
817,2020-05-24 21:00:00,26.72,24.97,0.0,0.0,0.0
818,2020-05-24 21:15:00,26.06,23.81,0.0,0.0,0.0
819,2020-05-24 21:30:00,25.32,23.22,0.0,0.0,0.0
820,2020-05-24 21:45:00,25.06,23.15,0.0,0.0,0.0
821,2020-05-24 22:00:00,24.84,23.14,0.0,0.0,0.0
822,2020-05-24 22:15:00,24.76,23.25,0.0,0.0,0.0
823,2020-05-24 22:30:00,24.65,23.2,0.0,0.0,0.0
824,2020-05-24 22:45:00,24.4,23.27,0.0,0.0,0.0
825,2020-05-24 23:00:00,24.31,23.17,0.0,0.0,0.0
826,2020-05-24 23:15:00,24.18,22.93,0.0,0.0,0.0
827,2020-05-24 23:30:00,24.17,22.93,0.0,0.0,0.0
828,2020-05-24 23:45:00,23.78,22.76,0.0,0.0,0.0
829,2020-05-25 00:00:00,23.52,22.54,0.0,0.0,0.0
830,2020-05-25 00:15:00,23.58,22.52,0.0,0.0,0.0
831,2020-05-25 00:30:00,23.79,22.67,0.0,0.0,0.0
832,2020-05-25 00:45:00,23.82,22.74,0.0,0.0,0.0
833,2020-05-25 01:00:00,23.81,22.72,0.0,0.0,0.0
834,2020-05-25 01:15:00,23.84,22.72,0.0,0.0,0.0
835,2020-05-25 01:30:00,23.77,22.56,0.0,0.0,0.0
836,2020-05-25 01:45:00,23.75,22.52,0.0,0.0,0.0
837,2020-05-25 02:00:00,23.75,22.56,0.0,0.0,0.0
838,2020-05-25 02:15:00,23.72,22.52,0.0,0.0,0.0
839,2020-05-25 02:30:00,23.66,22.53,0.0,0.0,0.0
840,2020-05-25 02:45:00,23.56,22.45,0.0,0.0,0.0
841,2020-05-25 03:00:00,23.54,22.33,0.0,0.0,0.0
842,2020-05-25 03:15:00,23.55,22.28,0.0,0.0,0.0
843,2020-05-25 03:30:00,23.57,22.25,0.0,0.0,0.0
844,2020-05-25 03:45:00,23.54,22.2,0.0,0.0,0.0
845,2020-05-25 04:00:00,23.47,22.17,0.0,0.0,0.0
846,2020-05-25 04:15:00,23.39,22.07,0.0,0.0,0.0
847,2020-05-25 04:30:00,23.42,22.18,0.0,0.0,0.0
848,2020-05-25 04:45:00,23.45,22.16,0.0,0.0,0.0
849,2020-05-25 05:00:00,23.36,21.58,0.0,0.0,0.0
850,2020-05-25 05:15:00,23.18,21.2,0.0,0.0,0.0
851,2020-05-25 06:15:00,23.02,21.45,0.03,872.1400000000001,9018.89
852,2020-05-25 06:30:00,23.31,22.08,0.05,1540.56,15892.06
853,2020-05-25 06:45:00,23.52,22.77,0.08,2517.51,25885.660000000003
854,2020-05-25 07:00:00,23.79,23.58,0.15,3717.27,37963.88000000001
855,2020-05-25 07:15:00,24.0,25.62,0.2,5265.190000000001,53687.17999999999
856,2020-05-25 07:30:00,24.31,28.33,0.2,5931.190000000001,60435.02
857,2020-05-25 07:45:00,24.45,30.01,0.28,7812.41,79574.14
858,2020-05-25 08:00:00,24.69,31.77,0.24,7521.59,76654.42
859,2020-05-25 08:15:00,24.93,34.99,0.44,12724.51,129853.63
860,2020-05-25 08:30:00,25.73,40.26,0.5,14383.310000000005,146843.26
861,2020-05-25 08:45:00,26.39,43.3,0.56,15990.99,163322.87
862,2020-05-25 09:00:00,26.97,45.55,0.62,17778.870000000006,181662.02
863,2020-05-25 09:15:00,27.71,48.36,0.67,19201.73,196268.88
864,2020-05-25 09:30:00,28.17,49.31,0.71,20464.160000000003,209238.14
865,2020-05-25 09:45:00,28.55,51.14,0.76,21712.870000000006,222074.85
866,2020-05-25 10:00:00,28.69,52.74,0.8,22572.04,230920.03
867,2020-05-25 10:15:00,29.22,53.5,0.83,22560.19,230873.21
868,2020-05-25 10:30:00,29.57,55.37,0.86,24013.7,245928.64
869,2020-05-25 10:45:00,29.84,58.03,0.89,24964.3,255876.83
870,2020-05-25 11:00:00,30.38,59.36,0.91,25487.859999999993,261314.68
871,2020-05-25 11:15:00,30.99,60.13,0.93,25881.6,265383.47
872,2020-05-25 11:30:00,31.04,60.58,0.95,26336.67,270079.5600000001
873,2020-05-25 11:45:00,31.56,58.14,0.96,26779.529999999995,274643.2
874,2020-05-25 12:00:00,31.6,58.97,0.97,26812.619999999995,274985.46
875,2020-05-25 12:15:00,32.02,58.26,0.97,27011.329999999994,277025.87
876,2020-05-25 12:30:00,32.3,58.67,0.97,26952.950000000004,276426.63
877,2020-05-25 12:45:00,32.37,60.75,0.96,26702.35,273847.01
878,2020-05-25 13:00:00,32.79,60.1,0.95,26370.94000000001,270429.0
879,2020-05-25 13:15:00,33.25,60.87,0.91,25592.45,262416.73000000004
880,2020-05-25 13:30:00,33.43,60.26,0.87,24488.330000000005,250835.07
881,2020-05-25 13:45:00,33.48,59.38,0.88,24972.65,255962.42
882,2020-05-25 14:00:00,33.32,58.81,0.86,24446.05,250431.53000000003
883,2020-05-25 14:15:00,33.54,59.18,0.8,22654.56,231765.12
884,2020-05-25 14:30:00,33.76,56.66,0.74,21769.69,222678.09
885,2020-05-25 14:45:00,34.1,54.99,0.76,20173.36,206287.83
886,2020-05-25 15:00:00,34.38,57.55,0.75,21724.97,222198.27
887,2020-05-25 15:15:00,34.23,54.87,0.68,19113.17,195367.88
888,2020-05-25 15:30:00,34.28,49.95,0.5,16997.940000000002,173667.81
889,2020-05-25 15:45:00,34.63,50.89,0.63,18316.87,187186.89
890,2020-05-25 16:00:00,34.71,51.99,0.55,16513.489999999998,168689.56999999998
891,2020-05-25 16:15:00,34.31,46.15,0.31,9337.29,95108.88
892,2020-05-25 16:30:00,33.71,39.09,0.13,4258.76,43466.42
893,2020-05-25 16:45:00,32.85,34.76,0.09,2840.9600000000005,29195.98
894,2020-05-25 17:00:00,32.63,33.21,0.08,2421.2000000000007,24905.130000000005
895,2020-05-25 17:15:00,32.45,32.52,0.07,2080.49,21416.5
896,2020-05-25 17:30:00,32.22,31.91,0.05,1488.66,15363.859999999995
897,2020-05-25 17:45:00,30.91,30.83,0.04,1037.18,10723.56
898,2020-05-25 18:00:00,29.41,28.88,0.03,916.48,9479.57
899,2020-05-25 18:15:00,28.77,27.36,0.02,479.23,4963.53
900,2020-05-25 18:30:00,27.89,26.17,0.0,71.96999999999998,745.98
901,2020-05-25 18:45:00,27.15,25.13,0.0,0.0,0.0
902,2020-05-25 19:00:00,26.84,24.81,0.0,0.0,0.0
903,2020-05-25 19:15:00,26.8,24.56,0.0,0.0,0.0
904,2020-05-25 19:30:00,26.53,23.83,0.0,0.0,0.0
905,2020-05-25 19:45:00,26.14,23.17,0.0,0.0,0.0
906,2020-05-25 20:00:00,25.98,22.61,0.0,0.0,0.0
907,2020-05-25 20:15:00,25.93,23.0,0.0,0.0,0.0
908,2020-05-25 20:30:00,26.35,24.13,0.0,0.0,0.0
909,2020-05-25 20:45:00,26.67,25.03,0.0,0.0,0.0
910,2020-05-25 21:00:00,26.75,25.32,0.0,0.0,0.0
911,2020-05-25 21:15:00,26.74,25.46,0.0,0.0,0.0
912,2020-05-25 21:30:00,25.06,25.03,0.0,0.0,0.0
913,2020-05-25 21:45:00,23.23,23.1,0.0,0.0,0.0
914,2020-05-25 22:00:00,22.5,21.94,0.0,0.0,0.0
915,2020-05-25 22:15:00,22.44,21.6,0.0,0.0,0.0
916,2020-05-25 22:30:00,22.48,21.49,0.0,0.0,0.0
917,2020-05-25 22:45:00,22.55,21.03,0.0,0.0,0.0
918,2020-05-25 23:00:00,22.54,20.4,0.0,0.0,0.0
919,2020-05-25 23:15:00,22.5,20.07,0.0,0.0,0.0
920,2020-05-25 23:30:00,22.47,19.82,0.0,0.0,0.0
921,2020-05-25 23:45:00,22.38,19.72,0.0,0.0,0.0
922,2020-05-26 00:00:00,22.33,19.77,0.0,0.0,0.0
923,2020-05-26 00:15:00,22.27,19.92,0.0,0.0,0.0
924,2020-05-26 00:30:00,22.28,19.97,0.0,0.0,0.0
925,2020-05-26 00:45:00,22.15,19.95,0.0,0.0,0.0
926,2020-05-26 01:00:00,22.21,19.8,0.0,0.0,0.0
927,2020-05-26 01:15:00,22.27,19.69,0.0,0.0,0.0
928,2020-05-26 01:30:00,22.24,19.59,0.0,0.0,0.0
929,2020-05-26 01:45:00,22.17,19.65,0.0,0.0,0.0
930,2020-05-26 02:00:00,22.08,19.61,0.0,0.0,0.0
931,2020-05-26 02:15:00,21.98,19.47,0.0,0.0,0.0
932,2020-05-26 02:30:00,21.74,19.14,0.0,0.0,0.0
933,2020-05-26 02:45:00,21.4,18.91,0.0,0.0,0.0
934,2020-05-26 03:00:00,21.34,18.89,0.0,0.0,0.0
935,2020-05-26 03:15:00,21.36,19.0,0.0,0.0,0.0
936,2020-05-26 03:30:00,21.38,19.25,0.0,0.0,0.0
937,2020-05-26 03:45:00,21.38,19.32,0.0,0.0,0.0
938,2020-05-26 04:00:00,21.26,19.02,0.0,0.0,0.0
939,2020-05-26 04:15:00,21.07,18.78,0.0,0.0,0.0
940,2020-05-26 04:30:00,21.37,18.97,0.0,0.0,0.0
941,2020-05-26 04:45:00,21.55,19.26,0.0,0.0,0.0
942,2020-05-26 05:00:00,21.64,19.09,0.0,0.0,0.0
943,2020-05-26 05:15:00,21.9,19.31,0.0,0.0,0.0
944,2020-05-26 05:30:00,22.34,19.76,0.0,0.0,0.0
945,2020-05-26 05:45:00,22.4,19.99,0.0,0.0,0.0
946,2020-05-26 06:00:00,22.5,20.23,0.01,265.93,2755.78
947,2020-05-26 06:15:00,22.63,20.67,0.03,835.04,8637.289999999997
948,2020-05-26 06:30:00,22.84,21.28,0.05,1602.1,16522.68
949,2020-05-26 06:45:00,23.17,22.29,0.08,2594.2699999999995,26664.29
950,2020-05-26 07:00:00,23.55,23.87,0.16,3933.31,40151.76
951,2020-05-26 07:15:00,23.95,26.17,0.22,5519.75,56277.47000000001
952,2020-05-26 07:30:00,24.42,29.17,0.27,7208.54,73354.76000000001
953,2020-05-26 07:45:00,24.91,32.16,0.33,9048.320000000003,92124.33
954,2020-05-26 08:00:00,25.35,35.5,0.4,10928.500000000002,111467.17
955,2020-05-26 08:15:00,26.1,39.09,0.45,12720.37,129811.53
956,2020-05-26 08:30:00,26.63,41.78,0.51,14481.429999999995,147847.24000000002
957,2020-05-26 08:45:00,27.0,43.46,0.56,16126.430000000002,164710.43999999994
958,2020-05-26 09:00:00,27.21,45.21,0.62,17675.44,180598.87
959,2020-05-26 09:15:00,27.67,48.98,0.67,19036.26,194569.0
960,2020-05-26 09:30:00,27.95,51.05,0.72,20427.81,208863.89
961,2020-05-26 09:45:00,28.38,53.27,0.77,21086.950000000004,215653.98
962,2020-05-26 10:00:00,28.97,54.08,0.82,22916.07,234480.43
963,2020-05-26 10:15:00,29.62,55.35,0.72,21116.77,216227.12
964,2020-05-26 10:30:00,29.58,57.32,0.98,25270.459999999995,259007.64
965,2020-05-26 10:45:00,29.97,59.42,0.85,24059.13,246529.24
966,2020-05-26 11:00:00,30.1,56.94,0.99,26148.81,268067.8100000001
967,2020-05-26 11:15:00,30.31,55.36,0.58,16646.95,170245.32
968,2020-05-26 11:30:00,30.51,57.03,0.84,23523.770000000004,241034.9
969,2020-05-26 11:45:00,30.72,52.63,0.71,21017.35,215185.49
970,2020-05-26 12:00:00,30.9,53.41,0.69,22622.52,231785.24
971,2020-05-26 12:15:00,31.36,59.13,1.05,27163.7,278563.48
972,2020-05-26 12:30:00,31.58,54.04,0.54,16822.98,172118.15
973,2020-05-26 12:45:00,32.03,59.72,1.01,26211.320000000003,268710.58
974,2020-05-26 13:00:00,32.63,60.18,0.68,17596.41,180054.47999999995
975,2020-05-26 13:15:00,32.07,50.04,0.59,18488.08,189248.47000000003
976,2020-05-26 13:30:00,32.8,58.15,0.82,23122.2,236891.46
977,2020-05-26 13:45:00,33.19,61.56,0.96,26400.689999999995,270711.21
978,2020-05-26 14:00:00,33.49,59.66,0.72,17828.300000000007,182414.75
979,2020-05-26 14:15:00,32.71,48.43,0.24,7447.3,75814.43
980,2020-05-26 14:30:00,32.27,44.46,0.45,15467.04,158090.50000000006
981,2020-05-26 14:45:00,32.34,43.78,0.3,9824.14,100082.68
982,2020-05-26 15:00:00,32.28,41.69,0.33,9739.71,99247.65
983,2020-05-26 15:15:00,32.4,42.83,0.32,9167.61,93425.47
984,2020-05-26 15:30:00,32.86,46.56,0.54,17367.27,177462.77
985,2020-05-26 15:45:00,33.26,48.23,0.53,16260.2,166088.59
986,2020-05-26 16:00:00,33.41,46.34,0.37,11034.63,112561.13
987,2020-05-26 16:15:00,33.27,44.92,0.45,13625.3,139076.33000000002
988,2020-05-26 16:30:00,33.17,43.83,0.39,11565.25,117984.01
989,2020-05-26 16:45:00,33.06,42.8,0.43,12835.79,130992.97
990,2020-05-26 17:00:00,33.04,42.6,0.31,9125.319999999998,93045.9
991,2020-05-26 17:15:00,32.08,36.05,0.07,2164.7899999999995,22259.64
992,2020-05-26 17:30:00,31.26,31.67,0.04,1377.91,14232.490000000002
993,2020-05-26 17:45:00,30.52,30.25,0.04,1070.9599999999996,11071.9
994,2020-05-26 18:00:00,29.59,29.09,0.03,785.4000000000003,8128.059999999998
995,2020-05-26 18:30:00,28.74,27.43,0.01,0.0,0.0
996,2020-05-26 19:30:00,27.28,25.32,0.0,0.0,0.0
997,2020-05-26 19:45:00,26.34,24.46,0.0,0.0,0.0
998,2020-05-26 20:15:00,25.68,22.88,0.0,0.0,0.0
999,2020-05-26 20:30:00,26.32,23.06,0.0,0.0,0.0
1000,2020-05-26 20:45:00,26.74,23.77,0.0,0.0,0.0
1001,2020-05-26 21:00:00,26.74,24.5,0.0,0.0,0.0
1002,2020-05-26 21:15:00,26.86,25.54,0.0,0.0,0.0
1003,2020-05-26 21:30:00,26.75,25.91,0.0,0.0,0.0
1004,2020-05-26 21:45:00,25.95,24.79,0.0,0.0,0.0
1005,2020-05-26 22:00:00,25.97,24.29,0.0,0.0,0.0
1006,2020-05-26 22:15:00,25.97,24.1,0.0,0.0,0.0
1007,2020-05-26 22:30:00,25.98,23.81,0.0,0.0,0.0
1008,2020-05-26 22:45:00,25.81,23.56,0.0,0.0,0.0
1009,2020-05-26 23:00:00,25.31,23.82,0.0,0.0,0.0
1010,2020-05-26 23:15:00,23.96,23.3,0.0,0.0,0.0
1011,2020-05-26 23:30:00,23.66,22.66,0.0,0.0,0.0
1012,2020-05-26 23:45:00,23.46,22.19,0.0,0.0,0.0
1013,2020-05-27 00:00:00,23.35,21.83,0.0,0.0,0.0
1014,2020-05-27 00:15:00,23.39,21.75,0.0,0.0,0.0
1015,2020-05-27 00:30:00,23.41,21.65,0.0,0.0,0.0
1016,2020-05-27 00:45:00,23.44,21.85,0.0,0.0,0.0
1017,2020-05-27 01:00:00,23.48,22.01,0.0,0.0,0.0
1018,2020-05-27 01:15:00,23.56,22.19,0.0,0.0,0.0
1019,2020-05-27 01:30:00,23.61,22.22,0.0,0.0,0.0
1020,2020-05-27 01:45:00,23.6,22.0,0.0,0.0,0.0
1021,2020-05-27 02:00:00,23.38,21.57,0.0,0.0,0.0
1022,2020-05-27 02:15:00,23.3,21.21,0.0,0.0,0.0
1023,2020-05-27 02:30:00,23.39,21.55,0.0,0.0,0.0
1024,2020-05-27 02:45:00,24.12,22.05,0.0,0.0,0.0
1025,2020-05-27 03:00:00,24.21,22.25,0.0,0.0,0.0
1026,2020-05-27 03:15:00,24.11,21.96,0.0,0.0,0.0
1027,2020-05-27 03:30:00,24.01,21.68,0.0,0.0,0.0
1028,2020-05-27 03:45:00,23.87,21.5,0.0,0.0,0.0
1029,2020-05-27 04:00:00,23.62,21.47,0.0,0.0,0.0
1030,2020-05-27 04:15:00,23.5,21.6,0.0,0.0,0.0
1031,2020-05-27 04:30:00,23.56,21.48,0.0,0.0,0.0
1032,2020-05-27 04:45:00,23.6,21.49,0.0,0.0,0.0
1033,2020-05-27 05:00:00,23.59,21.54,0.0,0.0,0.0
1034,2020-05-27 05:15:00,23.46,21.58,0.0,0.0,0.0
1035,2020-05-27 05:30:00,23.41,21.7,0.0,0.0,0.0
1036,2020-05-27 05:45:00,23.32,21.41,0.0,0.0,0.0
1037,2020-05-27 06:00:00,23.22,21.41,0.01,301.31000000000006,3120.9699999999993
1038,2020-05-27 06:15:00,23.14,21.66,0.03,796.72,8243.949999999999
1039,2020-05-27 06:30:00,23.34,22.57,0.06,1767.58,18215.520000000004
1040,2020-05-27 06:45:00,24.04,23.86,0.11,3259.910000000001,33365.61
1041,2020-05-27 07:00:00,24.46,24.94,0.16,4209.04,42938.2
1042,2020-05-27 07:15:00,24.71,25.49,0.15,4217.08,43057.109999999986
1043,2020-05-27 07:30:00,25.22,29.43,0.25,7297.700000000003,74281.73000000001
1044,2020-05-27 07:45:00,25.71,33.47,0.3,8485.34,86378.96
1045,2020-05-27 08:00:00,26.11,35.97,0.34,10070.160000000002,102644.12
1046,2020-05-27 08:15:00,26.74,38.97,0.45,12468.26,127223.02
1047,2020-05-27 08:30:00,27.18,40.54,0.45,12154.97,124004.57
1048,2020-05-27 08:45:00,27.55,41.08,0.56,15489.05,158182.46999999994
1049,2020-05-27 09:00:00,27.84,44.28,0.61,17336.92,177142.11
1050,2020-05-27 09:15:00,28.18,47.59,0.63,17893.55,182864.12
1051,2020-05-27 09:30:00,28.57,49.27,0.69,18493.11,189068.67
1052,2020-05-27 09:45:00,29.14,50.96,0.63,18059.76,184712.68
1053,2020-05-27 10:00:00,29.01,47.64,0.67,17598.700000000004,179902.3
1054,2020-05-27 10:15:00,29.15,46.96,0.46,13316.059999999998,135950.65999999995
1055,2020-05-27 10:30:00,29.16,47.72,0.61,18280.27,186942.05
1056,2020-05-27 10:45:00,29.74,47.42,0.56,15787.440000000002,161357.49999999994
1057,2020-05-27 11:00:00,30.0,49.97,0.56,16477.11,168393.94999999995
1058,2020-05-27 11:15:00,30.18,50.71,0.83,24291.78,248979.09
1059,2020-05-27 11:30:00,31.3,60.84,0.97,26215.63,268791.69
1060,2020-05-27 11:45:00,31.86,61.51,0.75,20899.35,213991.26
1061,2020-05-27 12:00:00,31.95,62.42,1.04,25971.93,266222.49
1062,2020-05-27 12:15:00,32.1,59.95,0.6,16976.71,173560.81
1063,2020-05-27 12:30:00,32.1,51.93,0.57,14987.670000000002,153139.90999999995
1064,2020-05-27 12:45:00,32.27,53.33,0.63,16768.940000000002,171476.77999999994
1065,2020-05-27 13:00:00,32.53,52.57,0.72,19769.53,202277.62
1066,2020-05-27 13:15:00,32.66,48.46,0.35,10534.54,107412.88
1067,2020-05-27 13:30:00,32.21,42.76,0.3,9377.59,95533.08999999998
1068,2020-05-27 13:45:00,32.33,42.2,0.31,9609.11,97894.12999999998
1069,2020-05-27 14:00:00,32.32,41.91,0.3,9189.549999999996,93571.29000000002
1070,2020-05-27 14:15:00,32.3,42.76,0.29,8869.76,90297.42
1071,2020-05-27 14:30:00,32.77,47.22,0.66,20327.050000000007,208009.11
1072,2020-05-27 14:45:00,32.98,49.88,0.36,10848.23,110749.43
1073,2020-05-27 15:00:00,32.93,45.93,0.33,10883.770000000002,110966.98
1074,2020-05-27 15:15:00,32.64,43.37,0.28,9156.19,93367.63
1075,2020-05-27 15:30:00,31.77,44.44,0.62,18035.26,184323.4
1076,2020-05-27 15:45:00,32.46,48.13,0.46,13428.07,137104.75
1077,2020-05-27 16:00:00,32.22,44.19,0.48,13821.660000000002,141093.65
1078,2020-05-27 16:15:00,32.07,43.24,0.37,11097.02,113226.33
1079,2020-05-27 16:30:00,32.06,42.74,0.37,10665.65,108788.03
1080,2020-05-27 16:45:00,31.46,39.38,0.22,6652.38,67808.02
1081,2020-05-27 17:00:00,30.93,35.77,0.18,5705.97,58180.22
1082,2020-05-27 17:15:00,30.45,33.63,0.12,3840.23,39244.12
1083,2020-05-27 17:30:00,30.1,31.56,0.06,1961.24,20198.980000000003
1084,2020-05-27 17:45:00,29.85,30.15,0.04,1293.0600000000004,13355.72
1085,2020-05-27 18:00:00,29.45,28.89,0.02,637.0700000000003,6594.4
1086,2020-05-27 19:30:00,24.26,24.53,0.0,0.0,0.0
1087,2020-05-27 19:45:00,23.18,22.37,0.0,0.0,0.0
1088,2020-05-27 20:00:00,23.06,21.54,0.0,0.0,0.0
1089,2020-05-27 20:15:00,22.89,21.42,0.0,0.0,0.0
1090,2020-05-27 20:30:00,22.83,21.13,0.0,0.0,0.0
1091,2020-05-27 20:45:00,22.96,21.15,0.0,0.0,0.0
1092,2020-05-27 21:00:00,23.15,21.3,0.0,0.0,0.0
1093,2020-05-27 21:15:00,23.24,21.13,0.0,0.0,0.0
1094,2020-05-27 21:30:00,23.17,20.79,0.0,0.0,0.0
1095,2020-05-27 21:45:00,23.01,20.56,0.0,0.0,0.0
1096,2020-05-27 22:00:00,22.94,20.53,0.0,0.0,0.0
1097,2020-05-27 22:15:00,22.9,20.52,0.0,0.0,0.0
1098,2020-05-27 22:30:00,22.9,20.86,0.0,0.0,0.0
1099,2020-05-27 22:45:00,22.9,21.32,0.0,0.0,0.0
1100,2020-05-27 23:00:00,23.19,22.04,0.0,0.0,0.0
1101,2020-05-27 23:15:00,23.45,22.4,0.0,0.0,0.0
1102,2020-05-27 23:30:00,23.47,22.35,0.0,0.0,0.0
1103,2020-05-27 23:45:00,23.37,22.22,0.0,0.0,0.0
1104,2020-05-28 00:00:00,23.35,22.05,0.0,0.0,0.0
1105,2020-05-28 00:15:00,23.15,21.73,0.0,0.0,0.0
1106,2020-05-28 00:30:00,23.15,21.69,0.0,0.0,0.0
1107,2020-05-28 00:45:00,23.12,21.73,0.0,0.0,0.0
1108,2020-05-28 01:00:00,23.03,21.05,0.0,0.0,0.0
1109,2020-05-28 01:15:00,22.74,20.34,0.0,0.0,0.0
1110,2020-05-28 01:30:00,22.54,20.23,0.0,0.0,0.0
1111,2020-05-28 01:45:00,22.43,20.4,0.0,0.0,0.0
1112,2020-05-28 02:00:00,22.54,20.55,0.0,0.0,0.0
1113,2020-05-28 02:15:00,22.55,20.59,0.0,0.0,0.0
1114,2020-05-28 02:30:00,22.4,20.54,0.0,0.0,0.0
1115,2020-05-28 02:45:00,22.47,20.65,0.0,0.0,0.0
1116,2020-05-28 03:00:00,22.42,20.62,0.0,0.0,0.0
1117,2020-05-28 03:15:00,22.44,20.58,0.0,0.0,0.0
1118,2020-05-28 03:30:00,22.59,20.91,0.0,0.0,0.0
1119,2020-05-28 03:45:00,22.7,21.19,0.0,0.0,0.0
1120,2020-05-28 04:00:00,22.62,20.72,0.0,0.0,0.0
1121,2020-05-28 04:15:00,22.62,20.25,0.0,0.0,0.0
1122,2020-05-28 04:30:00,22.55,20.27,0.0,0.0,0.0
1123,2020-05-28 04:45:00,22.44,19.98,0.0,0.0,0.0
